1
0.0,1530345567997,0.0,0.0,0.0,38.78942507322765,-9.327570693576082,50.0,
0.0,1530345568997,0.0,0.0,0.0,38.789341547562536,-9.327507829302297,50.0,
1.0,1530345569715,0.13892425149679186,0.0005454636397189462,0.36616550683975213,0.0,0.0,0.0,
0.0,1530345569997,0.0,0.0,0.0,38.78925902772582,-9.327445803218826,50.0,
1.0,1530345570619,0.00779746645130217,0.001989527381374501,-0.08491122350096703,0.0,0.0,0.0,
0.0,1530345570997,0.0,0.0,0.0,38.78898472994453,-9.327036431067928,50.0,
1.0,1530345571501,-0.04207158572971821,0.08488958347588778,0.08998104967176915,0.0,0.0,0.0,
0.0,1530345571997,0.0,0.0,0.0,38.78819507084675,-9.326857142159088,50.0,
1.0,1530345572405,0.11321534495800735,-0.0584695314988494,0.24716926328837874,0.0,0.0,0.0,
0.0,1530345572997,0.0,0.0,0.0,38.78804285548515,-9.326263703414543,50.0,
1.0,1530345573308,-0.007216165727004409,0.024636280955746773,0.04148054197430611,0.0,0.0,0.0,
1.0,1530345573450,-0.01614080732688308,0.03328500767238438,-0.16394791491329672,0.0,0.0,0.0,
0.0,1530345573997,0.0,0.0,0.0,38.78799206115193,-9.326160270729405,50.0,
1.0,1530345574354,-0.10267976503819227,0.08624878879636527,0.05644817426800727,0.0,0.0,0.0,
0.0,1530345574997,0.0,0.0,0.0,38.78794172782338,-9.326058095329744,50.0,
1.0,1530345575257,-0.048601917363703256,-0.027361644059419637,0.13564498908817768,0.0,0.0,0.0,
0.0,1530345575997,0.0,0.0,0.0,38.7878918554995,-9.32595726103459,50.0,
1.0,1530345576161,-0.011647754907608034,0.01171692016068846,0.039801299758255484,0.0,0.0,0.0,
0.0,1530345576996,0.0,0.0,0.0,38.78797370478398,-9.326294967913373,50.0,
1.0,1530345577065,-0.050368180591613056,-0.07190900472924114,-0.019632458686828613,0.0,0.0,0.0,
1.0,1530345577968,-0.04942931290715933,-0.0226263324264437,0.042531064338982114,0.0,0.0,0.0,
1.0,1530345578872,-0.17749398648738862,-0.06863540560007096,-0.11146963108330966,0.0,0.0,0.0,
0.0,1530345578996,0.0,0.0,0.0,38.787958449720215,-9.326287843295676,50.0,
1.0,1530345579776,-0.2841628633439541,-0.15528100728988647,0.006974596739746632,0.0,0.0,0.0,
